Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2017,5,96.15,17.40992338709678,74.742,15.174345870940668,0.3477122070901346,0,1,1.6,0.3074389024079177,3.8799845003786735,0.4645216789722387,18.111200489820583,2.25,25.01314557157941,-127.29643288886273
2017,6,96.05,21.294298611111117,42.622,16.248686998847507,0.2967814151598934,0,1,1.6,0.2488053497593065,3.8193938719550418,0.471116040435346,18.115960713575845,2.25,24.905275975725537,-127.69780392907217
2017,7,96.09,22.062815860215053,15.756,20.958952386943132,0.3490580952881449,0,0,1.6,0.2317752852707866,3.6580376374631975,0.4643545843865247,18.10081331585698,2.25,24.70498082297749,-128.4199658280274
2017,8,95.85,21.624079301075263,36.36,17.149933206077733,0.323055206785579,0,0,0.8,0.1605610717213475,3.5616420406337945,0.4563152880047703,18.0833731040798,2.25,24.511891504439717,-129.1587230205823
2017,9,95.93,17.140497916666668,5.656000000000001,9.848087264616217,0.2764374844354936,0,0,0.8,0.1468224507624396,3.517657021572437,0.4479168841029272,18.06804933718057,2.25,24.43044569361837,-129.47157289144573
2017,10,95.65,15.638098790322584,21.412,6.967025024428274,0.2780686034606542,0,1,0.8,0.1773056021849421,3.567619323686801,0.4452957883061774,18.062436279649383,2.25,24.50265699382731,-129.25596541009455
2017,11,95.77,8.810162499999999,18.180000000000003,2.6827869952845096,0.1918107492896084,0,1,0.8,0.1963275200179381,3.6244795126984375,0.4463242967197737,18.062645611430657,2.25,24.579776940866807,-128.99765776079985
2017,12,95.45,5.944842069892473,58.58000000000002,1.1707461314458132,0.1904019289918614,0,1,0.8,0.2305985816218267,3.698178232743005,0.4478070438770462,18.06383202033897,2.25,24.69041587858085,-128.64636766563964
2018,1,96.5,6.893093413978495,115.342,1.674623615280012,0.2309819431780436,0,0,0.8,0.2316085034413983,3.762573020853881,0.4511942803995705,18.06660605223758,2.25,24.76198185693243,-128.34085966932818
2018,2,96.4,4.846835565476192,35.754000000000005,1.8545191368073937,0.1805432660699308,0,0,0.8,0.2351715025289361,3.8177623949249777,0.4541179585175307,18.069386553827545,2.25,24.82643840979899,-128.09204230706317
2018,3,96.3,8.191313844086022,52.318,5.455574167677591,0.2035838743543127,0,1,0.8,0.2438551576220455,3.882221239436628,0.4572587175596326,18.07246198661085,2.25,24.90579710122916,-127.79993319275074
2018,4,96.2,11.98709166666667,86.052,6.527238403823803,0.2924499757782066,0,1,1.6,0.3012367674457978,3.9141879237053687,0.4614254194419288,18.07630799898647,2.25,25.00315810957956,-127.4521170371844
2018,5,96.1,14.422921370967742,65.64800000000001,8.873373812827142,0.3285212984844546,0,1,1.6,0.3247344764346635,3.936360662018173,0.468859444678233,18.083767074910792,2.25,25.063721658041864,-127.24887725131096
2018,6,96.0,19.063881944444443,39.39,11.556766439052812,0.3293230721330156,0,1,1.6,0.2892986442833125,3.9100458896348247,0.4772635922113653,18.09187260016469,2.25,25.0184807262942,-127.42743307577508
2018,7,95.9,21.980349462365588,117.76400000000002,14.99282729709878,0.2892120048912431,0,0,1.6,0.1979762969176369,3.72011298919751,0.4741429831623667,18.082367675472025,2.25,24.72459994474954,-128.49352350082356
2018,8,95.96,22.453172043010756,0.0,17.71929664772765,0.2665998067335886,0,0,0.8,0.1311572721765653,3.5737331606914875,0.4609051098772793,18.06003857903221,2.25,24.47583412177754,-129.40290574013648
2018,9,95.7,20.07527777777778,45.45,10.089043969971392,0.2871254402810266,0,0,0.8,0.1399542634045795,3.4886454553213797,0.4455990883379113,18.03505065158616,2.25,24.35924945865003,-129.87397025287584
2018,10,95.6,13.655982526881724,28.482,4.441771099347957,0.3201343554412608,0,1,0.8,0.2030552859216629,3.5802780910821927,0.4435544428083205,18.030607591064527,2.25,24.507495410876704,-129.3840281050458
2018,11,95.5,9.189856944444443,60.802000000000014,1.053594012568207,0.1883491278769627,0,1,0.8,0.2077193776329497,3.63234040810402,0.4456297247006385,18.031943706739057,2.25,24.567633217176663,-129.20271014902485
2018,12,95.4,8.254520161290321,25.856,1.4486459896111472,0.1540269271898021,0,1,0.8,0.2033816042968474,3.671196801557923,0.4478027690918148,18.033627988777813,2.25,24.6060091637244,-129.0995736911097
2019,1,96.45,6.093131720430107,44.844,1.8610888834800328,0.2383973829475245,0,0,0.8,0.2284408017824692,3.7482142914830168,0.4499139580788697,18.035128608097427,2.25,24.711697659441786,-128.6704186266209
2019,2,96.35,7.759191964285717,37.97600000000001,3.684157481105254,0.170391154199845,0,0,0.8,0.1929400026029769,3.768586095973335,0.4533112741638787,18.037819439204885,2.25,24.70265681194508,-128.68459513246722
2019,3,96.31,10.235943548387096,9.09,9.54604581586889,0.1840724888522815,0,1,0.8,0.1913113927621708,3.80734909076462,0.454985416001171,18.03888870772472,2.25,24.74253460725268,-128.52934612626032
2019,4,96.15,11.418480555555556,63.22600000000001,7.489424118666054,0.3138232535436953,0,1,1.6,0.2925513717674387,3.854027244695644,0.4565212542162566,18.0396751619662,2.25,24.892775032645535,-127.989543159278
2019,5,96.05,14.35995497311828,32.522,14.216634184525317,0.3278219814956943,0,1,1.6,0.3214150165100866,3.8781403337349873,0.4635254062475148,18.046378150114204,2.25,24.95945890660679,-127.76443890175926
2019,6,95.95,20.488104166666663,45.854000000000006,21.41793010474886,0.2984347876937039,0,1,1.6,0.2584605500927478,3.826971287825112,0.4715158600578284,18.053133271361588,2.25,24.860080969337275,-128.13539130640785
2019,7,95.85,22.909260752688176,29.896000000000004,21.34108242526835,0.3214617201399493,0,0,1.6,0.2131700521513702,3.639765427384428,0.4645577244881105,18.0374126541035,2.25,24.60490585812741,-129.07304159683298
2019,8,95.91,22.37980510752688,11.514,18.996583608776657,0.326356685236454,0,0,0.8,0.1588529150451509,3.5341519277277613,0.453606952479403,18.016218016268645,2.25,24.41282981152096,-129.78085672596663
2019,9,95.65,18.3855625,64.83800000000001,10.05319015566192,0.307323217013224,0,0,0.8,0.156133227957543,3.489576662086342,0.4436352068527455,17.99794523660856,2.25,24.337290333505194,-130.1038606301147
2019,10,95.55,15.35627620967742,30.098,5.673013409254305,0.3201996061788749,0,1,0.8,0.2008803699444637,3.5663147391884684,0.441883163663275,17.993263617298318,2.25,24.452341890094523,-129.73494339449954
2019,11,95.45,8.784636805555555,119.98799999999996,1.41907599584611,0.1993317629415575,0,1,0.8,0.2146523206996051,3.627549875972198,0.4438710981077569,17.994546800044954,2.25,24.530620094824517,-129.49061979587617
2019,12,95.35,7.675431451612903,29.896000000000004,1.1695752764161524,0.2334221818972252,0,1,0.8,0.2483159210572061,3.714470613383432,0.4462220732339511,17.99650463171909,2.25,24.65551323939368,-129.09552451060424
2020,1,96.4,5.285847446236557,38.986,1.0070003216204224,0.1973767999347003,0,0,0.8,0.2480359421427608,3.775682351253336,0.4499268631937876,18.000022688677692,2.25,24.723667845267578,-128.80940202554157
2020,2,96.34,9.723227011494256,10.504,3.397971018587573,0.1834554236086261,0,0,0.8,0.1840825540245445,3.778869271445663,0.4544459043486427,18.003468115668255,2.25,24.670865845487107,-128.96901786409276
2020,3,96.2,9.555620295698924,100.59600000000002,5.060721124241758,0.2011307732567354,0,1,0.8,0.1990235791610015,3.83231055185181,0.4557500335037399,18.0042869869521,2.25,24.74137115146865,-128.7064707896546
2020,4,96.1,12.685195138888885,61.408,3.966719051790426,0.2554039879173991,0,1,1.6,0.2507868636599298,3.844803129968061,0.4575412274265908,18.00523181616269,2.25,24.808363037217276,-128.46571917038918
2020,5,96.0,17.77478494623656,39.188,14.41172473022779,0.3123909705852162,0,1,1.6,0.2677750538698616,3.829000779755964,0.4614291832615468,18.007533593182092,2.25,24.815738610069467,-128.4487554215842
2020,6,95.9,18.40657430555556,47.066,12.495505351943518,0.3143650778932076,0,1,1.6,0.2694772063699748,3.8079720759620623,0.4660051692692251,18.010809956893212,2.25,24.804264408494475,-128.50755065556385
2020,7,95.94,22.230161290322584,9.09,21.811177141499417,0.3498433072785671,0,0,1.6,0.233172713158514,3.644921247814548,0.4615635349287419,17.997821133545223,2.25,24.587478629447027,-129.2883918872795
2020,8,95.7,21.78939516129032,32.926,16.394468608411493,0.3029053580462535,0,0,0.8,0.1512541169915493,3.535599312639808,0.453690278443289,17.980439155576608,2.25,24.370982863651253,-130.11186619901494
2020,9,95.6,18.804411805555556,28.078,12.815579730877577,0.2586178603578591,0,0,0.8,0.132365383443766,3.4573243740829898,0.4425013580495529,17.960553165177387,2.25,24.242744280753698,-130.6176943494034
2020,10,95.5,12.888693963051937,30.704,4.5851050142053005,0.3294861247494638,0,1,0.8,0.2076792781727338,3.561347461398488,0.4404316069649814,17.956222320537144,2.25,24.415680667073342,-130.0391279600356
2020,11,95.4,9.865588194444443,31.31000000000001,1.35273373934728,0.1702042688423631,0,1,0.8,0.1966736397495942,3.598678591373689,0.4427911345063344,17.957712402946786,2.25,24.445855768576404,-129.9622830965371
2020,12,95.3,6.526835349462365,67.67,1.2201856139253997,0.1967790822597996,0,1,0.8,0.2291350199060428,3.672763888819736,0.4444026854021765,17.958959516931206,2.25,24.55526111105916,-129.61503880417612
