Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2018,7,0.1979762969176369,3.72011298919751,0.47414298316236675,18.082367675472025,2.25,24.72459994474954,-128.49352350082356
2018,8,0.13115727217656534,3.5737331606914875,0.46090510987727934,18.06003857903221,2.25,24.47583412177754,-129.40290574013648
2018,9,0.13995426340457956,3.4886454553213793,0.4455990883379113,18.03505065158616,2.25,24.35924945865003,-129.87397025287584
2018,10,0.2030552859216629,3.5802780910821927,0.4435544428083205,18.030607591064527,2.25,24.507495410876704,-129.3840281050458
2018,11,0.20771937763294973,3.6323404081040196,0.44562972470063855,18.031943706739057,2.25,24.567633217176663,-129.20271014902485
2018,12,0.20338160429684748,3.671196801557923,0.4478027690918148,18.033627988777813,2.25,24.606009163724398,-129.0995736911097
2019,1,0.22844080178246928,3.7482142914830168,0.4499139580788697,18.035128608097427,2.25,24.711697659441782,-128.6704186266209
2019,2,0.19294000260297695,3.7685860959733346,0.4533112741638787,18.037819439204885,2.25,24.702656811945076,-128.68459513246722
2019,3,0.19131139276217088,3.8073490907646197,0.45498541600117104,18.03888870772472,2.25,24.74253460725268,-128.52934612626032
2019,4,0.29255137176743873,3.854027244695644,0.4565212542162566,18.039675161966198,2.25,24.892775032645538,-127.98954315927801
2019,5,0.32141501651008664,3.8781403337349873,0.4635254062475148,18.046378150114204,2.25,24.95945890660679,-127.76443890175926
2019,6,0.2584605500927478,3.826971287825112,0.4715158600578284,18.053133271361588,2.25,24.860080969337275,-128.13539130640783
2019,7,0.21317005215137028,3.6397654273844275,0.46455772448811056,18.0374126541035,2.25,24.604905858127406,-129.07304159683298
2019,8,0.1588529150451509,3.5341519277277613,0.453606952479403,18.016218016268645,2.25,24.41282981152096,-129.78085672596663
2019,9,0.15613322795754309,3.489576662086342,0.4436352068527455,17.99794523660856,2.25,24.337290333505194,-130.1038606301147
2019,10,0.20088036994446373,3.5663147391884684,0.44188316366327507,17.993263617298318,2.25,24.452341890094523,-129.73494339449954
2019,11,0.21465232069960516,3.627549875972198,0.44387109810775693,17.994546800044954,2.25,24.530620094824513,-129.49061979587617
2019,12,0.24831592105720618,3.7144706133834315,0.44622207323395113,17.99650463171909,2.25,24.65551323939368,-129.09552451060424
2020,1,0.2480359421427608,3.7756823512533355,0.4499268631937876,18.000022688677692,2.25,24.723667845267578,-128.80940202554157
2020,2,0.18408255402454454,3.7788692714456626,0.45444590434864274,18.003468115668255,2.25,24.670865845487107,-128.96901786409276
2020,3,0.19902357916100155,3.83231055185181,0.4557500335037399,18.0042869869521,2.25,24.74137115146865,-128.7064707896546
2020,4,0.2507868636599298,3.8448031299680605,0.45754122742659087,18.00523181616269,2.25,24.808363037217273,-128.46571917038918
2020,5,0.2677750538698616,3.8290007797559635,0.4614291832615468,18.007533593182092,2.25,24.815738610069467,-128.4487554215842
2020,6,0.2694772063699748,3.8079720759620623,0.4660051692692251,18.010809956893212,2.25,24.804264408494475,-128.50755065556385
2020,7,0.233172713158514,3.6449212478145476,0.46156353492874197,17.997821133545223,2.25,24.587478629447027,-129.2883918872795
2020,8,0.1512541169915493,3.5355993126398078,0.453690278443289,17.980439155576608,2.25,24.370982863651253,-130.11186619901494
2020,9,0.13236538344376608,3.4573243740829898,0.4425013580495529,17.960553165177387,2.25,24.242744280753698,-130.6176943494034
2020,10,0.20767927817273385,3.561347461398488,0.44043160696498146,17.956222320537144,2.25,24.415680667073346,-130.0391279600356
2020,11,0.19667363974959423,3.598678591373689,0.44279113450633445,17.957712402946786,2.25,24.445855768576404,-129.96228309653713
2020,12,0.2291350199060428,3.672763888819736,0.44440268540217653,17.958959516931206,2.25,24.55526111105916,-129.61503880417612
