Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2017,10,106.99,15.638098790322584,21.412,6.967025024428274,0.2652478600039921,0,1,0.75,0.1689904614693288,3.884405494175276,0.4611072305613296,18.708293213299903,2.25,25.47279639950584,-25.2842815537474
2017,11,107.11,8.810162499999999,18.180000000000003,2.6827869952845096,0.1537788549978042,0,1,0.75,0.1717742577451732,3.918164565073043,0.4618931677266918,18.70817814155185,2.25,25.510010132096763,-25.1567807544928
2017,12,106.79,5.944842069892473,58.58000000000002,1.1707461314458132,0.1391642959434305,0,1,0.75,0.1873612434456175,3.963007495348345,0.4627744853223914,18.70863002984484,2.25,25.5717732539612,-24.953769171412898
2018,1,107.86,6.893093413978495,115.342,1.674623615280012,0.1129213718455575,0,0,0.75,0.1531665783219082,3.959027512020129,0.4642880533187131,18.70911667685716,2.25,25.535598820517905,-25.067907719581008
2018,2,107.76,4.846835565476192,35.754000000000005,1.8545191368073937,0.1147461997230162,0,0,0.75,0.1516347775306509,3.977128881541432,0.4646046178220515,18.708722720141783,2.25,25.55209099703592,-24.992100186488344
2018,3,107.66,8.191313844086022,52.318,5.455574167677591,0.1736172854777509,0,1,0.75,0.173300116359393,4.02566491266726,0.4648479039586619,18.708192886822413,2.25,25.62200581980773,-24.711014206776348
2018,4,107.56,11.98709166666667,86.052,6.527238403823803,0.2802768240639293,0,1,1.5,0.2543470922272227,4.054286662836629,0.4655617308907182,18.707499367517368,2.25,25.731694853471936,-24.28008066274612
2018,5,107.46,14.422921370967742,65.64800000000001,8.873373812827142,0.2798333806202974,0,1,1.5,0.2713890329629156,4.058309483180672,0.4704976904786791,18.71117157015677,2.25,25.76136777677904,-24.169422855871648
2018,6,107.36,19.063881944444443,39.39,11.556766439052812,0.2796169262601047,0,1,1.5,0.240176025918859,4.012439504238827,0.4755230517137145,18.713815548273764,2.25,25.691954130145163,-24.44330598205302
2018,7,107.26,21.980349462365588,117.76400000000002,14.99282729709878,0.2389998412310355,0,1,1.5,0.1917431303249777,3.919642140135104,0.4763278274931036,18.710901688112177,2.25,25.54861478606536,-25.004798728350487
2018,8,107.32,22.45317204301076,0.0,17.71929664772765,0.2767735641748323,0,1,0.75,0.1554629050619076,3.8885650206143874,0.4724598190100277,18.7024140620608,2.25,25.46890180674712,-25.31381706619584
2018,9,107.06,20.07527777777778,45.45,10.089043969971392,0.2808757847424853,0,1,0.75,0.1580286216197166,3.8871164811443566,0.4675571741478645,18.693245459868148,2.25,25.45594773678009,-25.396040097727667
2018,10,106.96,13.655982526881724,28.482,4.441771099347957,0.2905190309376038,0,1,0.75,0.1931300653380814,3.957059599181033,0.4665599489421586,18.69031559408953,2.25,25.557065207550803,-25.047285581246022
2018,11,106.86,9.189856944444443,60.802000000000014,1.053594012568207,0.1548858960783149,0,1,0.75,0.1843268552461637,3.987456732904761,0.4682026504422831,18.691358392135992,2.25,25.5813446307292,-24.982169399534904
2018,12,106.76,8.254520161290321,25.856,1.4486459896111472,0.1373623724284414,0,1,0.75,0.1786000469276244,4.014668382131074,0.4695003333760281,18.6921902446328,2.25,25.604959007067524,-24.92194679191117
2019,1,107.83,6.093131720430107,44.844,1.8610888834800328,0.1605376867862606,0,0,0.75,0.1763636019194325,4.045793177141576,0.4705700394924086,18.69263904607036,2.25,25.63536586462378,-24.77105127144885
2019,2,107.73,7.759191964285717,37.97600000000001,3.684157481105254,0.1499976582723419,0,0,0.75,0.1547750415209579,4.051318136329247,0.4713169306543067,18.6923863511662,2.25,25.619796459670702,-24.810753467946256
2019,3,107.69,10.235943548387096,9.09,9.54604581586889,0.1241969700805204,0,1,0.75,0.1410684833693049,4.054024387902705,0.4713015800774583,18.691506798429856,2.25,25.607901249779324,-24.84765296209468
